Scenario,Dataset,Rep,RestrictedModel,FullModel,RestrictedLogLik,FullLogLik,LRT,df,boundary_dim,p_value,reject,method
D4,Dataset 4,28,ZIP,ZIP--ZINB,-26923.930897618076,-23791.85918249913,6264.143430237891,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,28,ZINB,ZIP--ZINB,-24172.417923297144,-23791.85918249913,761.1174815960258,nan,1,7.674574560465282e-168,True,chi-bar² heuristic; k=1
D4,Dataset 4,28,Z+P+NB,ZIP--ZINB,-23966.860478040482,-23791.85918249913,350.00259108270257,2,0,9.951831645364733e-77,True,chi²(df=2)
D4,Dataset 4,29,Poisson,ZIP--ZINB,-45324.544086147114,-23705.511103910096,43238.06596447404,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,29,NB,ZIP--ZINB,-27692.717633801447,-23705.511103910096,7974.4130597827025,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,29,P+NB,ZIP--ZINB,-27007.12275387055,-23705.511103910096,6603.223299920908,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,29,ZIP,ZIP--ZINB,-26951.017855919068,-23705.511103910096,6491.013504017945,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,29,ZINB,ZIP--ZINB,-24016.58995632934,-23705.511103910096,622.1577048384861,nan,1,1.2689237287747832e-137,True,chi-bar² heuristic; k=1
D4,Dataset 4,29,Z+P+NB,ZIP--ZINB,-23837.317847551334,-23705.511103910096,263.61348728247685,2,0,5.715556983433388e-58,True,chi²(df=2)
D4,Dataset 4,30,Poisson,ZIP--ZINB,-47054.17729249288,-24215.731194904336,45676.89219517709,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,30,NB,ZIP--ZINB,-28446.238192108995,-24215.731194904336,8461.013994409317,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,30,P+NB,ZIP--ZINB,-27702.802567820123,-24215.731194904336,6974.142745831574,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,30,ZIP,ZIP--ZINB,-27711.864190170556,-24215.731194904336,6992.26599053244,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,30,ZINB,ZIP--ZINB,-24560.936344385434,-24215.731194904336,690.410298962197,nan,1,1.819860565612339e-152,True,chi-bar² heuristic; k=1
D4,Dataset 4,30,Z+P+NB,ZIP--ZINB,-24342.479063213592,-24215.731194904336,253.49573661851173,2,0,8.997051372798174e-56,True,chi²(df=2)
D4,Dataset 4,32,Poisson,ZIP--ZINB,-46590.13341484604,-24222.705644683945,44734.855540324184,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,32,NB,ZIP--ZINB,-28286.540198537878,-24222.705644683945,8127.669107707865,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,32,P+NB,ZIP--ZINB,-27631.12783242113,-24222.705644683945,6816.844375474371,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,32,ZIP,ZIP--ZINB,-27612.242403276545,-24222.705644683945,6779.073517185199,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,32,ZINB,ZIP--ZINB,-24547.674867166905,-24222.705644683945,649.9384449659192,nan,1,1.1520416537728738e-143,True,chi-bar² heuristic; k=1
D4,Dataset 4,32,Z+P+NB,ZIP--ZINB,-24345.086178073932,-24222.705644683945,244.7610667799745,2,0,7.092668406250885e-54,True,chi²(df=2)
D4,Dataset 4,31,Poisson,ZIP--ZINB,-45704.49913477276,-23836.592604838897,43735.81305986773,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,31,NB,ZIP--ZINB,-27920.511284120403,-23836.592604838897,8167.837358563011,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,31,P+NB,ZIP--ZINB,-27171.369981061565,-23836.592604838897,6669.554752445336,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,31,ZIP,ZIP--ZINB,-26978.925518431784,-23836.592604838897,6284.665827185774,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,31,ZINB,ZIP--ZINB,-24176.811868221892,-23836.592604838897,680.4385267659891,nan,1,2.68244585821481e-150,True,chi-bar² heuristic; k=1
D4,Dataset 4,31,Z+P+NB,ZIP--ZINB,-23957.336518865355,-23836.592604838897,241.48782805291557,2,0,3.644050735141802e-53,True,chi²(df=2)
D4,Dataset 4,33,Poisson,ZIP--ZINB,-45927.57283281623,-23786.144865926188,44282.85593378008,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,33,NB,ZIP--ZINB,-28023.97217710562,-23786.144865926188,8475.654622358867,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,33,P+NB,ZIP--ZINB,-27302.998585247646,-23786.144865926188,7033.707438642916,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,33,ZIP,ZIP--ZINB,-26993.314508937696,-23786.144865926188,6414.339286023016,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,33,ZINB,ZIP--ZINB,-24158.939499717555,-23786.144865926188,745.5892675827345,nan,1,1.8256913526582662e-164,True,chi-bar² heuristic; k=1
D4,Dataset 4,33,Z+P+NB,ZIP--ZINB,-23939.365030528905,-23786.144865926188,306.44032920543395,2,0,2.866341929833655e-67,True,chi²(df=2)
D4,Dataset 4,34,Poisson,ZIP--ZINB,-46486.07874408661,-24321.230807307733,44329.69587355776,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,34,NB,ZIP--ZINB,-28407.545475073377,-24321.230807307733,8172.629335531288,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,34,P+NB,ZIP--ZINB,-27740.938810258864,-24321.230807307733,6839.4160059022615,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,34,ZIP,ZIP--ZINB,-27517.175669683154,-24321.230807307733,6391.889724750843,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,34,ZINB,ZIP--ZINB,-24645.85511109846,-24321.230807307733,649.2486075814522,nan,1,1.6274001891738344e-143,True,chi-bar² heuristic; k=1
D4,Dataset 4,34,Z+P+NB,ZIP--ZINB,-24432.53719637393,-24321.230807307733,222.61277813239576,2,0,4.573507840797172e-49,True,chi²(df=2)
D4,Dataset 4,35,Poisson,ZIP--ZINB,-45786.77084160129,-23788.748667123906,43996.04434895477,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,35,NB,ZIP--ZINB,-27983.107035359295,-23788.748667123906,8388.716736470778,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,35,P+NB,ZIP--ZINB,-27218.38957526163,-23788.748667123906,6859.281816275448,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,35,ZIP,ZIP--ZINB,-26960.716048856928,-23788.748667123906,6343.934763466044,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,35,ZINB,ZIP--ZINB,-24142.97311533626,-23788.748667123906,708.4488964247066,nan,1,2.1748119699176013e-156,True,chi-bar² heuristic; k=1
D4,Dataset 4,35,Z+P+NB,ZIP--ZINB,-23921.80532631701,-23788.748667123906,266.1133183862112,2,0,1.6376727850509844e-58,True,chi²(df=2)
D4,Dataset 4,37,Poisson,ZIP--ZINB,-46093.174419338655,-23884.826579842716,44416.69567899188,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,37,NB,ZIP--ZINB,-27949.081192591533,-23884.826579842716,8128.509225497633,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,37,P+NB,ZIP--ZINB,-27307.194558580355,-23884.826579842716,6844.735957475277,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,37,ZIP,ZIP--ZINB,-27092.88575843162,-23884.826579842716,6416.118357177809,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,37,ZINB,ZIP--ZINB,-24192.815971656928,-23884.826579842716,615.9787836284231,nan,1,2.801119457455716e-136,True,chi-bar² heuristic; k=1
D4,Dataset 4,37,Z+P+NB,ZIP--ZINB,-23995.735378884972,-23884.826579842716,221.8175980845117,2,0,6.806448791367353e-49,True,chi²(df=2)
D4,Dataset 4,36,Poisson,ZIP--ZINB,-47164.73011994749,-24301.97508508242,45725.51006973014,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,36,NB,ZIP--ZINB,-28262.671859834612,-24301.97508508242,7921.393549504384,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,36,P+NB,ZIP--ZINB,-27542.278095586094,-24301.97508508242,6480.606021007348,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,36,ZIP,ZIP--ZINB,-27925.688300815767,-24301.97508508242,7247.426431466694,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,36,ZINB,ZIP--ZINB,-24663.41566603552,-24301.97508508242,722.8811619061962,nan,1,1.58171433034709e-159,True,chi-bar² heuristic; k=1
D4,Dataset 4,36,Z+P+NB,ZIP--ZINB,-24441.323118954075,-24301.97508508242,278.69606774330896,2,0,3.033317184296754e-61,True,chi²(df=2)
D4,Dataset 4,38,Poisson,ZIP--ZINB,-46122.4018181452,-23609.95761203254,45024.888412225315,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,38,NB,ZIP--ZINB,-27808.205018470515,-23609.95761203254,8396.49481287595,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,38,P+NB,ZIP--ZINB,-27025.269394478833,-23609.95761203254,6830.623564892587,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,38,ZIP,ZIP--ZINB,-27029.460761287904,-23609.95761203254,6839.006298510729,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,38,ZINB,ZIP--ZINB,-23970.222316846775,-23609.95761203254,720.5294096284706,nan,1,5.134642581251616e-159,True,chi-bar² heuristic; k=1
D4,Dataset 4,38,Z+P+NB,ZIP--ZINB,-23727.6348817557,-23609.95761203254,235.35453944632172,2,0,7.823680629250126e-52,True,chi²(df=2)
D4,Dataset 4,41,Poisson,ZIP--ZINB,-46382.33387146757,-24031.673524371996,44701.32069419115,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,41,NB,ZIP--ZINB,-28097.234255226183,-24031.673524371996,8131.121461708375,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,41,P+NB,ZIP--ZINB,-27497.048883480235,-24031.673524371996,6930.750718216477,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,41,ZIP,ZIP--ZINB,-27431.563824722525,-24031.673524371996,6799.780600701059,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,41,ZINB,ZIP--ZINB,-24361.9293678748,-24031.673524371996,660.5116870056081,nan,1,5.7812842255438085e-146,True,chi-bar² heuristic; k=1
D4,Dataset 4,41,Z+P+NB,ZIP--ZINB,-24167.622512310867,-24031.673524371996,271.8979758777423,2,0,9.080394517848751e-60,True,chi²(df=2)
D4,Dataset 4,40,Poisson,ZIP--ZINB,-46006.742909396824,-24115.81320960354,43781.85939958657,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,40,NB,ZIP--ZINB,-28339.826008728043,-24115.81320960354,8448.025598249005,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,40,P+NB,ZIP--ZINB,-27602.28977881938,-24115.81320960354,6972.95313843168,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,40,ZIP,ZIP--ZINB,-27072.9478773202,-24115.81320960354,5914.269335433317,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,40,ZINB,ZIP--ZINB,-24424.20935621555,-24115.81320960354,616.7922932240181,nan,1,1.8637797817518708e-136,True,chi-bar² heuristic; k=1
D4,Dataset 4,40,Z+P+NB,ZIP--ZINB,-24244.972396704157,-24115.81320960354,258.3183742012334,2,0,8.070078422720871e-57,True,chi²(df=2)
D4,Dataset 4,39,Poisson,ZIP--ZINB,-46138.872172822936,-24190.91580449625,43895.91273665337,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,39,NB,ZIP--ZINB,-28318.271325608977,-24190.91580449625,8254.711042225455,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,39,P+NB,ZIP--ZINB,-27650.75943539661,-24190.91580449625,6919.687261800718,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,39,ZIP,ZIP--ZINB,-27697.055308716288,-24190.91580449625,7012.279008440077,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,39,ZINB,ZIP--ZINB,-24591.186615178332,-24190.91580449625,800.5416213641656,nan,1,2.0571830836082435e-176,True,chi-bar² heuristic; k=1
D4,Dataset 4,39,Z+P+NB,ZIP--ZINB,-24359.189937689764,-24190.91580449625,336.548266387028,2,0,8.307541261783251e-74,True,chi²(df=2)
D4,Dataset 4,42,Poisson,ZIP--ZINB,-46211.78261491671,-24156.079921461125,44111.40538691117,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,42,NB,ZIP--ZINB,-28324.610422653634,-24156.079921461125,8337.061002385017,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,42,P+NB,ZIP--ZINB,-27652.539041201395,-24156.079921461125,6992.918239480539,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,42,ZIP,ZIP--ZINB,-27409.382811200994,-24156.079921461125,6506.605779479738,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,42,ZINB,ZIP--ZINB,-24495.69099641806,-24156.079921461125,679.2221499138686,nan,1,4.932319891013956e-150,True,chi-bar² heuristic; k=1
D4,Dataset 4,42,Z+P+NB,ZIP--ZINB,-24275.12658235964,-24156.079921461125,238.0933217970305,2,0,1.9892624406086985e-52,True,chi²(df=2)
D4,Dataset 4,43,Poisson,ZIP--ZINB,-46779.752029055,-24080.098423445954,45399.307211218096,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,43,NB,ZIP--ZINB,-28273.688020728245,-24080.098423445954,8387.179194564582,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,43,P+NB,ZIP--ZINB,-27532.523356689788,-24080.098423445954,6904.849866487668,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,43,ZIP,ZIP--ZINB,-27325.37709546282,-24080.098423445954,6490.557344033732,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,43,ZINB,ZIP--ZINB,-24430.077153533435,-24080.098423445954,699.9574601749628,nan,1,1.5273013098189362e-154,True,chi-bar² heuristic; k=1
D4,Dataset 4,43,Z+P+NB,ZIP--ZINB,-24203.145223348933,-24080.098423445954,246.09359980595764,2,0,3.642954829532601e-54,True,chi²(df=2)
D4,Dataset 4,44,Poisson,ZIP--ZINB,-46568.97423865492,-23893.43211705378,45351.08424320228,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,44,NB,ZIP--ZINB,-28082.180189970728,-23893.43211705378,8377.496145833895,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,44,P+NB,ZIP--ZINB,-27318.019363934065,-23893.43211705378,6849.174493760569,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,44,ZIP,ZIP--ZINB,-27291.33727947264,-23893.43211705378,6795.810324837716,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,44,ZINB,ZIP--ZINB,-24239.69580392998,-23893.43211705378,692.5273737523967,nan,1,6.304610085196551e-153,True,chi-bar² heuristic; k=1
D4,Dataset 4,44,Z+P+NB,ZIP--ZINB,-24020.744741945942,-23893.43211705378,254.6252497843234,2,0,5.114810319375131e-56,True,chi²(df=2)
D4,Dataset 4,45,Poisson,ZIP--ZINB,-46277.27131647096,-23872.172036012867,44810.19856091618,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,45,NB,ZIP--ZINB,-27960.861631504213,-23872.172036012867,8177.3791909826905,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,45,P+NB,ZIP--ZINB,-27198.214325296314,-23872.172036012867,6652.0845785668935,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,45,ZIP,ZIP--ZINB,-27075.299390328793,-23872.172036012867,6406.254708631852,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,45,ZINB,ZIP--ZINB,-24231.909274921327,-23872.172036012867,719.4744778169188,nan,1,8.707691460496898e-159,True,chi-bar² heuristic; k=1
D4,Dataset 4,45,Z+P+NB,ZIP--ZINB,-24019.887049778936,-23872.172036012867,295.4300275321366,2,0,7.049927115506237e-65,True,chi²(df=2)
D4,Dataset 4,46,Poisson,ZIP--ZINB,-45647.863362750126,-23860.42709642981,43574.872532640635,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,46,NB,ZIP--ZINB,-28074.358991880894,-23860.42709642981,8427.86379090217,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,46,P+NB,ZIP--ZINB,-27269.240062647314,-23860.42709642981,6817.62593243501,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,46,ZIP,ZIP--ZINB,-26803.192290478437,-23860.42709642981,5885.530388097257,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,46,ZINB,ZIP--ZINB,-24197.037512790506,-23860.42709642981,673.2208327213957,nan,1,9.957313812692514e-149,True,chi-bar² heuristic; k=1
D4,Dataset 4,46,Z+P+NB,ZIP--ZINB,-24033.123505083895,-23860.42709642981,345.3928173081731,2,0,9.974765098348583e-76,True,chi²(df=2)
D4,Dataset 4,47,Poisson,ZIP--ZINB,-46142.18495150085,-24088.19222025924,44107.98546248322,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,47,NB,ZIP--ZINB,-28267.98365649143,-24088.19222025924,8359.58287246438,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,47,P+NB,ZIP--ZINB,-27487.801409671876,-24088.19222025924,6799.218378825273,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,47,ZIP,ZIP--ZINB,-27214.860047013433,-24088.19222025924,6253.335653508388,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,47,ZINB,ZIP--ZINB,-24457.182616689613,-24088.19222025924,737.9807928607479,nan,1,8.23773812190881e-163,True,chi-bar² heuristic; k=1
D4,Dataset 4,47,Z+P+NB,ZIP--ZINB,-24255.700661464773,-24088.19222025924,335.01688241106604,2,0,1.7865217678329797e-73,True,chi²(df=2)
D4,Dataset 4,48,Poisson,ZIP--ZINB,-46283.70811811113,-24141.53645525727,44284.34332570772,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,48,NB,ZIP--ZINB,-28362.13566910975,-24141.53645525727,8441.198427704963,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,48,P+NB,ZIP--ZINB,-27593.140976785522,-24141.53645525727,6903.209043056508,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,48,ZIP,ZIP--ZINB,-27358.00212947767,-24141.53645525727,6432.931348440805,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,48,ZINB,ZIP--ZINB,-24522.13223543266,-24141.53645525727,761.1915603507805,nan,1,7.3951541982102965e-168,True,chi-bar² heuristic; k=1
D4,Dataset 4,48,Z+P+NB,ZIP--ZINB,-24303.180419164833,-24141.53645525727,323.2879278151304,2,0,6.2938797629001436e-71,True,chi²(df=2)
D4,Dataset 4,50,Poisson,ZIP--ZINB,-46205.1949456461,-23911.143383730057,44588.10312383209,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,50,NB,ZIP--ZINB,-27955.050647768232,-23911.143383730057,8087.814528076349,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,50,P+NB,ZIP--ZINB,-27276.124440631495,-23911.143383730057,6729.962113802874,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,50,ZIP,ZIP--ZINB,-27328.542903831614,-23911.143383730057,6834.799040203114,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,50,ZINB,ZIP--ZINB,-24252.902189974357,-23911.143383730057,683.5176124885984,nan,1,5.740350925973202e-151,True,chi-bar² heuristic; k=1
D4,Dataset 4,50,Z+P+NB,ZIP--ZINB,-24031.25284958485,-23911.143383730057,240.21893170958356,2,0,6.87261087380551e-53,True,chi²(df=2)
D4,Dataset 4,49,Poisson,ZIP--ZINB,-45770.11148971777,-23878.65780598687,43782.9073674618,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,49,NB,ZIP--ZINB,-28071.839755116733,-23878.65780598687,8386.363898259726,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,49,P+NB,ZIP--ZINB,-27351.607866493956,-23878.65780598687,6945.900121014172,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,49,ZIP,ZIP--ZINB,-26961.998091082532,-23878.65780598687,6166.680570191325,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,49,ZINB,ZIP--ZINB,-24187.246253118552,-23878.65780598687,617.1768942633644,nan,1,1.5372504076104507e-136,True,chi-bar² heuristic; k=1
D4,Dataset 4,49,Z+P+NB,ZIP--ZINB,-23986.80611876056,-23878.65780598687,216.29662554738024,2,0,1.0759312837668017e-47,True,chi²(df=2)
D4,Dataset 4,51,Poisson,ZIP--ZINB,-46499.5982433461,-23855.59564669656,45288.00519329908,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,51,NB,ZIP--ZINB,-27987.523737922456,-23855.59564669656,8263.85618245179,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,51,P+NB,ZIP--ZINB,-27234.146049457668,-23855.59564669656,6757.100805522212,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,51,ZIP,ZIP--ZINB,-27089.66027292817,-23855.59564669656,6468.129252463215,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,51,ZINB,ZIP--ZINB,-24212.332173131428,-23855.59564669656,713.4730528697328,nan,1,1.7575584130102053e-157,True,chi-bar² heuristic; k=1
D4,Dataset 4,51,Z+P+NB,ZIP--ZINB,-23999.285220594877,-23855.59564669656,287.3791477966297,2,0,3.9483073193012773e-63,True,chi²(df=2)
D4,Dataset 4,53,Poisson,ZIP--ZINB,-45504.238758892854,-23531.196990764347,43946.083536257014,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,53,NB,ZIP--ZINB,-27687.590061063605,-23531.196990764347,8312.786140598517,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,53,P+NB,ZIP--ZINB,-26963.23690756916,-23531.196990764347,6864.079833609627,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,53,ZIP,ZIP--ZINB,-26435.93688850796,-23531.196990764347,5809.4797954872265,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,53,ZINB,ZIP--ZINB,-23842.301247143732,-23531.196990764347,622.2085127587707,nan,1,1.2370437037488963e-137,True,chi-bar² heuristic; k=1
D4,Dataset 4,53,Z+P+NB,ZIP--ZINB,-23663.885509006745,-23531.196990764347,265.3770364847951,2,0,2.3665120239636668e-58,True,chi²(df=2)
D4,Dataset 4,52,Poisson,ZIP--ZINB,-45951.07619467717,-24023.209779663568,43855.7328300272,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,52,NB,ZIP--ZINB,-28214.72498432838,-24023.209779663568,8383.030409329622,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,52,P+NB,ZIP--ZINB,-27561.300698418803,-24023.209779663568,7076.18183751047,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,52,ZIP,ZIP--ZINB,-27313.571231983886,-24023.209779663568,6580.7229046406355,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,52,ZINB,ZIP--ZINB,-24350.76887991267,-24023.209779663568,655.1182004982038,nan,1,8.609542682512579e-145,True,chi-bar² heuristic; k=1
D4,Dataset 4,52,Z+P+NB,ZIP--ZINB,-24142.054659812853,-24023.209779663568,237.68976029857004,2,0,2.43402115603057e-52,True,chi²(df=2)
D4,Dataset 4,54,Poisson,ZIP--ZINB,-46230.8205457455,-23651.861054046014,45157.918983398966,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,54,NB,ZIP--ZINB,-27819.758205840026,-23651.861054046014,8335.794303588023,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,54,P+NB,ZIP--ZINB,-27135.296779106433,-23651.861054046014,6966.871450120838,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,54,ZIP,ZIP--ZINB,-27221.67107504015,-23651.861054046014,7139.620041988273,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,54,ZINB,ZIP--ZINB,-24003.880063044453,-23651.861054046014,704.0380179968779,nan,1,1.979630744266307e-155,True,chi-bar² heuristic; k=1
D4,Dataset 4,54,Z+P+NB,ZIP--ZINB,-23784.34569582175,-23651.861054046014,264.9692835514725,2,0,2.9016908474188548e-58,True,chi²(df=2)
D4,Dataset 4,55,Poisson,ZIP--ZINB,-46216.97678178565,-23914.59334188023,44604.766879810835,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,55,NB,ZIP--ZINB,-27945.294797944785,-23914.59334188023,8061.40291212911,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,55,P+NB,ZIP--ZINB,-27299.602538142444,-23914.59334188023,6770.018392524427,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,55,ZIP,ZIP--ZINB,-27166.73325807757,-23914.59334188023,6504.279832394677,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,55,ZINB,ZIP--ZINB,-24240.03297894318,-23914.59334188023,650.8792741259022,nan,1,7.192114227345869e-144,True,chi-bar² heuristic; k=1
D4,Dataset 4,55,Z+P+NB,ZIP--ZINB,-24040.120749417518,-23914.59334188023,251.05481507457444,2,0,3.0488747172711116e-55,True,chi²(df=2)
D4,Dataset 4,56,Poisson,ZIP--ZINB,-45820.66717387366,-23854.329494370555,43932.675359006214,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,56,NB,ZIP--ZINB,-27931.259839773338,-23854.329494370555,8153.860690805566,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,56,P+NB,ZIP--ZINB,-27295.77568659293,-23854.329494370555,6882.892384444749,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,56,ZIP,ZIP--ZINB,-27144.809046184942,-23854.329494370555,6580.959103628775,nan,1,0.0,True,chi-bar² heuristic; k=1
D4,Dataset 4,56,ZINB,ZIP--ZINB,-24163.505524469634,-23854.329494370555,618.3520601981581,nan,1,8.533925090997254e-137,True,chi-bar² heuristic; k=1
D4,Dataset 4,56,Z+P+NB,ZIP--ZINB,-23982.901413039915,-23854.329494370555,257.1438373387209,2,0,1.4518615176080715e-56,True,chi²(df=2)
D4,Dataset 4,57,Poisson,ZIP--ZINB,-46474.162422475434,-23990.866637414812,44966.59157012124,nan,2,0.0,True,chi-bar² heuristic; k=2
D4,Dataset 4,57,NB,ZIP--ZINB,-28191.1739464581,-23990.866637414812,8400.614618086576,nan,2,0.0,True,chi-bar² heuristic; k=2
