Scenario,Dataset,Rep,Parameter,Scale,true,estimate,se,lower95,upper95,covered,CovarianceStatus
D3,Dataset 3,56,logit_rho,optimizer,-0.4054651081081643,-0.524773087794296,0.09908612985494038,-0.7189819023099792,-0.3305642732786128,True,inverse
D3,Dataset 3,56,beta_z[0],optimizer,6.6,6.816486633751138,0.10962982349738076,6.6016121796962715,7.031361087806005,False,inverse
D3,Dataset 3,56,beta_z[1],optimizer,-2.1,-2.1831474592673037,0.06377004779418775,-2.308136752943912,-2.0581581655906955,True,inverse
D3,Dataset 3,56,gamma_z[0],optimizer,-2.5,-2.991056701487316,0.35579921003531434,-3.688423153156532,-2.2936902498181,True,inverse
D3,Dataset 3,56,gamma_z[1],optimizer,2.0,2.1792300945309746,0.148224345746527,1.8887103768677818,2.4697498121941677,True,inverse
D3,Dataset 3,56,beta_nb[0],optimizer,8.0,8.157885400154141,0.29292676146156077,7.583748947689482,8.7320218526188,True,inverse
D3,Dataset 3,56,beta_nb[1],optimizer,2.5,2.323975589653568,0.407062915482343,1.5261322753081759,3.1218189039989603,True,inverse
D3,Dataset 3,56,gamma_nb[0],optimizer,-2.5,-2.3740259403038326,0.1383672190558168,-2.6452256896532336,-2.1028261909544317,True,inverse
D3,Dataset 3,56,gamma_nb[1],optimizer,2.5,2.4879392635629016,0.0710228796691208,2.348734419411425,2.6271441077143782,True,inverse
D3,Dataset 3,56,log_alpha,optimizer,0.0,-0.03752404408171907,0.049212629623772305,-0.1339807981443128,0.058932709980874645,True,inverse
D3,Dataset 3,56,rho,natural_delta,0.4,0.3717368051793258,0.02314142223556387,0.3263796175976206,0.417093992761031,True,inverse
D3,Dataset 3,56,alpha,natural_delta,1.0,0.9631712588739485,0.047400190427226145,0.8702668856365853,1.0560756321113118,True,inverse
D3,Dataset 3,54,logit_rho,optimizer,-0.4054651081081643,-0.5455864247048048,0.10451491597014057,-0.7504356600062803,-0.3407371894033293,True,inverse
D3,Dataset 3,54,beta_z[0],optimizer,6.6,6.605820088048548,0.11852497700988583,6.373511133109171,6.838129042987924,True,inverse
D3,Dataset 3,54,beta_z[1],optimizer,-2.1,-2.1490420581066,0.07828018187653256,-2.302471214584604,-1.9956129016285962,True,inverse
D3,Dataset 3,54,gamma_z[0],optimizer,-2.5,-3.2708346878053214,0.4769171182877592,-4.205592239649329,-2.3360771359613133,True,inverse
D3,Dataset 3,54,gamma_z[1],optimizer,2.0,2.3417461806748032,0.2080848150222575,1.9338999432311785,2.7495924181184277,True,inverse
D3,Dataset 3,54,beta_nb[0],optimizer,8.0,7.835688547696745,0.30756173331244985,7.232867550404343,8.438509544989147,True,inverse
D3,Dataset 3,54,beta_nb[1],optimizer,2.5,2.7194831179317323,0.4470130239751606,1.8433375909404175,3.595628644923047,True,inverse
D3,Dataset 3,54,gamma_nb[0],optimizer,-2.5,-2.3084354024437244,0.15828558795402703,-2.6186751548336176,-1.9981956500538314,True,inverse
D3,Dataset 3,54,gamma_nb[1],optimizer,2.5,2.450796573768563,0.07471263516211765,2.3043598088508124,2.5972333386863133,True,inverse
D3,Dataset 3,54,log_alpha,optimizer,0.0,-0.003352933213909991,0.05565000176328318,-0.11242693666994502,0.10572107024212504,True,inverse
D3,Dataset 3,54,rho,natural_delta,0.4,0.3668889971025375,0.02427687736818262,0.31930631746089955,0.4144716767441754,True,inverse
D3,Dataset 3,54,alpha,natural_delta,1.0,0.9966526815895518,0.05546372348783946,0.8879437835533864,1.105361579625717,True,inverse
D3,Dataset 3,58,logit_rho,optimizer,-0.4054651081081643,-0.32526639853896505,0.09945955932644618,-0.5202071348187995,-0.13032566225913053,True,inverse
D3,Dataset 3,58,beta_z[0],optimizer,6.6,6.758089892413351,0.10479186606742717,6.552697834921194,6.963481949905509,True,inverse
D3,Dataset 3,58,beta_z[1],optimizer,-2.1,-2.1914916610489037,0.06459721050703315,-2.3181021936426887,-2.0648811284551187,True,inverse
D3,Dataset 3,58,gamma_z[0],optimizer,-2.5,-2.4936835649880678,0.2644782201037637,-3.0120608763914447,-1.9753062535846908,True,inverse
D3,Dataset 3,58,gamma_z[1],optimizer,2.0,2.0901078646537736,0.11542025069498514,1.8638841732916027,2.3163315560159443,True,inverse
D3,Dataset 3,58,beta_nb[0],optimizer,8.0,8.288387588954805,0.3164463647047153,7.668152714133563,8.908622463776048,True,inverse
D3,Dataset 3,58,beta_nb[1],optimizer,2.5,1.4898962807093976,0.4059827572219561,0.6941700765543637,2.2856224848644313,False,inverse
D3,Dataset 3,58,gamma_nb[0],optimizer,-2.5,-2.546962054946586,0.1904550634904739,-2.920253979387915,-2.1736701305052573,True,inverse
D3,Dataset 3,58,gamma_nb[1],optimizer,2.5,2.4315525952282453,0.09089273973605366,2.2534028253455802,2.6097023651109104,True,inverse
D3,Dataset 3,58,log_alpha,optimizer,0.0,0.11868640732747618,0.051577295080821366,0.017594908969066306,0.21977790568588607,False,inverse
D3,Dataset 3,58,rho,natural_delta,0.4,0.4193928250809281,0.02421864968904207,0.37192427169040565,0.4668613784714506,True,inverse
D3,Dataset 3,58,alpha,natural_delta,1.0,1.1260167523134517,0.05807689830001904,1.0121860316454143,1.239847472981489,False,inverse
D3,Dataset 3,57,logit_rho,optimizer,-0.4054651081081643,-0.4128386510512419,0.11857955304558737,-0.6452545750205931,-0.18042272708189067,True,inverse
D3,Dataset 3,57,beta_z[0],optimizer,6.6,6.656827357733799,0.11455162677864346,6.432306169247657,6.88134854621994,True,inverse
D3,Dataset 3,57,beta_z[1],optimizer,-2.1,-2.106490726497676,0.07632820375764236,-2.2560940058626553,-1.9568874471326971,True,inverse
D3,Dataset 3,57,gamma_z[0],optimizer,-2.5,-2.6418492580932367,0.3581658446921824,-3.3438543136899144,-1.9398442024965592,True,inverse
D3,Dataset 3,57,gamma_z[1],optimizer,2.0,2.075157164855151,0.14354721571069023,1.793804622062198,2.3565097076481036,True,inverse
D3,Dataset 3,57,beta_nb[0],optimizer,8.0,7.820216368981852,0.30969694826052063,7.213210350391231,8.427222387572472,True,inverse
D3,Dataset 3,57,beta_nb[1],optimizer,2.5,3.2462334103456896,0.45660896864568246,2.351279831800152,4.141186988891227,True,inverse
D3,Dataset 3,57,gamma_nb[0],optimizer,-2.5,-2.3708737904692456,0.1823783960833831,-2.7283354467926766,-2.0134121341458147,True,inverse
D3,Dataset 3,57,gamma_nb[1],optimizer,2.5,2.4535665715372907,0.08125214980486019,2.2943123579197646,2.612820785154817,True,inverse
D3,Dataset 3,57,log_alpha,optimizer,0.0,-0.040795904452276814,0.051632241208374015,-0.14199509722068987,0.06040328831613625,True,inverse
D3,Dataset 3,57,rho,natural_delta,0.4,0.3982316615974882,0.028416784174742672,0.34253476461499255,0.4539285585799838,True,inverse
D3,Dataset 3,57,alpha,natural_delta,1.0,0.960025046791994,0.04956824478204478,0.8628712870191861,1.0571788065648018,True,inverse
D3,Dataset 3,53,logit_rho,optimizer,-0.4054651081081643,-0.4061918377765428,0.12207162859609455,-0.6454522298248881,-0.16693144572819746,True,inverse
D3,Dataset 3,53,beta_z[0],optimizer,6.6,6.775329756517284,0.11250511323312103,6.5548197345803665,6.995839778454201,True,inverse
D3,Dataset 3,53,beta_z[1],optimizer,-2.1,-2.2232059151796206,0.07127185543895255,-2.3628987518399676,-2.0835130785192737,True,inverse
D3,Dataset 3,53,gamma_z[0],optimizer,-2.5,-2.628304042195204,0.37794913483068965,-3.3690843464633558,-1.8875237379270526,True,inverse
D3,Dataset 3,53,gamma_z[1],optimizer,2.0,2.0851462376628978,0.1547523735942623,1.7818315854181437,2.388460889907652,True,inverse
D3,Dataset 3,53,beta_nb[0],optimizer,8.0,7.950186309267252,0.3066566587806038,7.349139258057269,8.551233360477235,True,inverse
D3,Dataset 3,53,beta_nb[1],optimizer,2.5,2.9742837485661666,0.43716552110849966,2.1174393271935075,3.8311281699388258,True,inverse
D3,Dataset 3,53,gamma_nb[0],optimizer,-2.5,-2.4261775497801024,0.20116755234415015,-2.8204659523746365,-2.0318891471855682,True,inverse
D3,Dataset 3,53,gamma_nb[1],optimizer,2.5,2.4745882674786506,0.08738193219341167,2.3033196803795635,2.6458568545777377,True,inverse
D3,Dataset 3,53,log_alpha,optimizer,0.0,-0.025778153520458164,0.05175730069362013,-0.12722246287995362,0.0756661558390373,True,inverse
D3,Dataset 3,53,rho,natural_delta,0.4,0.39982559756160746,0.0292929292321692,0.34241145626655584,0.4572397388566591,True,inverse
D3,Dataset 3,53,alpha,natural_delta,1.0,0.9745512663964161,0.0504401429362276,0.87568858624141,1.073413946551422,True,inverse
D3,Dataset 3,55,logit_rho,optimizer,-0.4054651081081643,-0.18603711522443928,0.18989044285358428,-0.5582223832174644,0.18614815276858593,True,inverse
D3,Dataset 3,55,beta_z[0],optimizer,6.6,6.31382657346597,0.10928909378900936,6.0996199496395125,6.528033197292428,False,inverse
D3,Dataset 3,55,beta_z[1],optimizer,-2.1,-1.8699712912852766,0.07457507908052698,-2.0161384462831093,-1.7238041362874437,False,inverse
D3,Dataset 3,55,gamma_z[0],optimizer,-2.5,-2.0734173190437404,0.42264807157183376,-2.9018075393245346,-1.2450270987629461,True,inverse
D3,Dataset 3,55,gamma_z[1],optimizer,2.0,1.867534239374802,0.1501219997034358,1.5732951199560679,2.1617733587935364,True,inverse
D3,Dataset 3,55,beta_nb[0],optimizer,8.0,9.062964130074363,0.39666617045257835,8.285498435987309,9.840429824161417,False,inverse
D3,Dataset 3,55,beta_nb[1],optimizer,2.5,1.183405031513333,0.4851101947887096,0.2325890497274623,2.1342210132992037,False,inverse
D3,Dataset 3,55,gamma_nb[0],optimizer,-2.5,-2.8792257820284033,0.4745257616837301,-3.8092962749285144,-1.9491552891282922,True,inverse
D3,Dataset 3,55,gamma_nb[1],optimizer,2.5,2.6356139432954286,0.2030745871850319,2.2375877524127663,3.033640134178091,True,inverse
D3,Dataset 3,55,log_alpha,optimizer,0.0,0.058831912649955166,0.05234964976154149,-0.043773400882666146,0.16143722618257647,True,inverse
D3,Dataset 3,55,rho,natural_delta,0.4,0.4536243983273586,0.047064214015764896,0.36137853885645943,0.5458702577982578,True,inverse
D3,Dataset 3,55,alpha,natural_delta,1.0,1.0605969528253412,0.05552187901856475,0.9517740699489543,1.169419835701728,True,inverse
D3,Dataset 3,51,logit_rho,optimizer,-0.4054651081081643,-0.2512211677317634,0.12162452449557551,-0.4896052357430914,-0.012837099720435396,True,inverse
D3,Dataset 3,51,beta_z[0],optimizer,6.6,6.515980121341994,0.10506353563752012,6.310055591492454,6.721904651191534,True,inverse
D3,Dataset 3,51,beta_z[1],optimizer,-2.1,-2.096899827004858,0.06588065496154845,-2.226025910729493,-1.967773743280223,True,inverse
D3,Dataset 3,51,gamma_z[0],optimizer,-2.5,-2.1657153429153064,0.27240675907402473,-2.6996325907003946,-1.631798095130218,True,inverse
D3,Dataset 3,51,gamma_z[1],optimizer,2.0,1.8303725112541824,0.1062662489362597,1.6220906633391134,2.0386543591692514,True,inverse
D3,Dataset 3,51,beta_nb[0],optimizer,8.0,8.53719530612581,0.3428783376814763,7.865153764270116,9.209236847981503,True,inverse
D3,Dataset 3,51,beta_nb[1],optimizer,2.5,2.2658925630011013,0.44248361245304973,1.398624682593124,3.1331604434090785,True,inverse
D3,Dataset 3,51,gamma_nb[0],optimizer,-2.5,-2.502418434290059,0.22104691030431792,-2.935670378486522,-2.069166490093596,True,inverse
D3,Dataset 3,51,gamma_nb[1],optimizer,2.5,2.4774137184353315,0.09857716914984135,2.2842024669016423,2.6706249699690208,True,inverse
D3,Dataset 3,51,log_alpha,optimizer,0.0,-0.06626704469867518,0.04927633686928011,-0.1628486649624642,0.030314575565113827,True,inverse
D3,Dataset 3,51,rho,natural_delta,0.4,0.4375229509720252,0.02993138418615008,0.37885743796717103,0.4961884639768794,True,inverse
D3,Dataset 3,51,alpha,natural_delta,1.0,0.9358809088831623,0.04611678293565475,0.845492014329279,1.0262698034370457,True,inverse
D3,Dataset 3,59,logit_rho,optimizer,-0.4054651081081643,-0.4169375043863595,0.11092365153098972,-0.6343478613870994,-0.19952714738561966,True,inverse
D3,Dataset 3,59,beta_z[0],optimizer,6.6,6.527483471627334,0.10920663337200807,6.313438470218198,6.741528473036469,True,inverse
D3,Dataset 3,59,beta_z[1],optimizer,-2.1,-2.126132165515237,0.06095616921778579,-2.2456062571820974,-2.006658073848377,True,inverse
D3,Dataset 3,59,gamma_z[0],optimizer,-2.5,-2.1150446114977757,0.25047336220315664,-2.6059724014159626,-1.6241168215795887,True,inverse
D3,Dataset 3,59,gamma_z[1],optimizer,2.0,1.7611307478354778,0.09940261888986365,1.566301614811345,1.9559598808596106,False,inverse
D3,Dataset 3,59,beta_nb[0],optimizer,8.0,7.975915721157354,0.3037742254332198,7.380518239308243,8.571313203006465,True,inverse
D3,Dataset 3,59,beta_nb[1],optimizer,2.5,2.861574637744505,0.41015483239540773,2.0576711662495057,3.665478109239504,True,inverse
D3,Dataset 3,59,gamma_nb[0],optimizer,-2.5,-2.6704253678303833,0.1911281884694404,-3.0450366172304864,-2.2958141184302803,True,inverse
D3,Dataset 3,59,gamma_nb[1],optimizer,2.5,2.605653636563413,0.09225920885865771,2.4248255872004436,2.786481685926382,True,inverse
D3,Dataset 3,59,log_alpha,optimizer,0.0,0.0017323240791697813,0.04714777800815469,-0.09067732081681341,0.09414196897515296,True,inverse
D3,Dataset 3,59,rho,natural_delta,0.4,0.39724981018396155,0.026559825172156184,0.34519255284653544,0.44930706752138766,True,inverse
D3,Dataset 3,59,alpha,natural_delta,1.0,1.0017338254193382,0.04722952402413054,0.9091639583320423,1.094303692506634,True,inverse
D3,Dataset 3,60,logit_rho,optimizer,-0.4054651081081643,-0.32007312733502724,0.11434111765260586,-0.5441817179341347,-0.09596453673591976,True,inverse
D3,Dataset 3,60,beta_z[0],optimizer,6.6,6.515863685249191,0.11001995647139896,6.300224570565249,6.731502799933133,True,inverse
D3,Dataset 3,60,beta_z[1],optimizer,-2.1,-2.0682242236269848,0.06813650706725931,-2.201771777478813,-1.9346766697751565,True,inverse
D3,Dataset 3,60,gamma_z[0],optimizer,-2.5,-2.337045002342563,0.27714208487797054,-2.880243488703385,-1.7938465159817407,True,inverse
D3,Dataset 3,60,gamma_z[1],optimizer,2.0,2.004377433712648,0.11332661408598632,1.7822572701041146,2.226497597321181,True,inverse
D3,Dataset 3,60,beta_nb[0],optimizer,8.0,7.559177763252978,0.29846900047004155,6.974178522331696,8.14417700417426,True,inverse
D3,Dataset 3,60,beta_nb[1],optimizer,2.5,2.9283561322307925,0.4076436429228612,2.1293745921019847,3.7273376723596003,True,inverse
D3,Dataset 3,60,gamma_nb[0],optimizer,-2.5,-2.65079997349301,0.2184740582514243,-3.0790091276658016,-2.222590819320218,True,inverse
D3,Dataset 3,60,gamma_nb[1],optimizer,2.5,2.525115511075023,0.09943289724614895,2.330227032472571,2.7200039896774753,True,inverse
D3,Dataset 3,60,log_alpha,optimizer,0.0,-0.013906522441203993,0.04998892553142108,-0.1118848164827893,0.08407177160038132,True,inverse
D3,Dataset 3,60,rho,natural_delta,0.4,0.42065792626271503,0.027865483249555862,0.36604157909358553,0.47527427343184453,True,inverse
D3,Dataset 3,60,alpha,natural_delta,1.0,0.9861897265624554,0.049298564800983095,0.8895645395525286,1.0828149135723824,True,inverse
D3,Dataset 3,63,logit_rho,optimizer,-0.4054651081081643,-0.4795462287788055,0.09437494857291877,-0.6645211279817262,-0.2945713295758847,True,inverse
D3,Dataset 3,63,beta_z[0],optimizer,6.6,6.568834902058388,0.11825770471710126,6.33704980081287,6.800620003303906,True,inverse
D3,Dataset 3,63,beta_z[1],optimizer,-2.1,-2.0242908577442376,0.08133669207564993,-2.1837107742125115,-1.8648709412759636,True,inverse
D3,Dataset 3,63,gamma_z[0],optimizer,-2.5,-2.953328118208366,0.3227548989769752,-3.5859277202032374,-2.320728516213495,True,inverse
D3,Dataset 3,63,gamma_z[1],optimizer,2.0,2.22980006233363,0.13783360754677496,1.959646191541951,2.4999539331253087,True,inverse
D3,Dataset 3,63,beta_nb[0],optimizer,8.0,8.252363090069935,0.3072268929043614,7.650198379977386,8.854527800162483,True,inverse
D3,Dataset 3,63,beta_nb[1],optimizer,2.5,1.9194703983297035,0.4004744904662825,1.13454039701579,2.704400399643617,True,inverse
D3,Dataset 3,63,gamma_nb[0],optimizer,-2.5,-2.4227407386295923,0.1497119288229845,-2.716176119122642,-2.1293053581365426,True,inverse
D3,Dataset 3,63,gamma_nb[1],optimizer,2.5,2.4316506060357335,0.07578082802113724,2.2831201831143044,2.5801810289571625,True,inverse
D3,Dataset 3,63,log_alpha,optimizer,0.0,0.06917119676243035,0.050444260596676865,-0.029699554007056303,0.16804194753191698,True,inverse
D3,Dataset 3,63,rho,natural_delta,0.4,0.3823592824204477,0.02228765029036683,0.3386754878513287,0.42604307698956667,True,inverse
D3,Dataset 3,63,alpha,natural_delta,1.0,1.0716196512604028,0.05405706094869974,0.9656678118009513,1.1775714907198542,True,inverse
D3,Dataset 3,62,logit_rho,optimizer,-0.4054651081081643,-0.3444247773420758,0.10159671059572738,-0.5435543301097014,-0.14529522457445018,True,inverse
D3,Dataset 3,62,beta_z[0],optimizer,6.6,6.640459497626091,0.10700999474855502,6.430719907918924,6.850199087333259,True,inverse
D3,Dataset 3,62,beta_z[1],optimizer,-2.1,-2.191625515473713,0.06232592905212665,-2.3137843364158814,-2.069466694531545,True,inverse
D3,Dataset 3,62,gamma_z[0],optimizer,-2.5,-2.448199734540199,0.25742519318832896,-2.952753113189324,-1.9436463558910744,True,inverse
D3,Dataset 3,62,gamma_z[1],optimizer,2.0,1.9945014824871055,0.10795560036508023,1.7829085057715481,2.206094459202663,True,inverse
D3,Dataset 3,62,beta_nb[0],optimizer,8.0,8.215071533616639,0.2971600817272313,7.632637773431266,8.797505293802011,True,inverse
D3,Dataset 3,62,beta_nb[1],optimizer,2.5,1.9802060092245086,0.3890449533723259,1.2176779006147498,2.7427341178342672,True,inverse
D3,Dataset 3,62,gamma_nb[0],optimizer,-2.5,-2.451084576843631,0.16941438399052347,-2.783136769465057,-2.119032384222205,True,inverse
D3,Dataset 3,62,gamma_nb[1],optimizer,2.5,2.433617140936866,0.08068653831818855,2.2754715258332165,2.5917627560405156,True,inverse
D3,Dataset 3,62,log_alpha,optimizer,0.0,0.021958246932585992,0.051675450357464126,-0.07932563576804369,0.12324212963321568,True,inverse
D3,Dataset 3,62,rho,natural_delta,0.4,0.41473504775027503,0.024660558175723366,0.3664003537258572,0.46306974177469284,True,inverse
D3,Dataset 3,62,alpha,natural_delta,1.0,1.0222011035478276,0.05282270238173081,0.9186686068796351,1.1257336002160199,True,inverse
D3,Dataset 3,64,logit_rho,optimizer,-0.4054651081081643,-0.21259261089093098,0.15328232875148792,-0.5130259752438473,0.08784075346198536,True,inverse
D3,Dataset 3,64,beta_z[0],optimizer,6.6,6.758458261093286,0.10128145979777232,6.559946599889652,6.95696992229692,True,inverse
D3,Dataset 3,64,beta_z[1],optimizer,-2.1,-2.2053931282481907,0.05734959649887204,-2.31779833738598,-2.0929879191104015,True,inverse
D3,Dataset 3,64,gamma_z[0],optimizer,-2.5,-2.1760617628327554,0.36774966866646897,-2.8968511134190345,-1.4552724122464764,True,inverse
D3,Dataset 3,64,gamma_z[1],optimizer,2.0,1.8671588806672028,0.13842485969757737,1.5958461556599512,2.1384716056744546,True,inverse
D3,Dataset 3,64,beta_nb[0],optimizer,8.0,7.762172265261299,0.33579195080792196,7.104020041677772,8.420324488844825,True,inverse
D3,Dataset 3,64,beta_nb[1],optimizer,2.5,2.8059819013302265,0.47406299088617243,1.8768184391933285,3.7351453634671246,True,inverse
D3,Dataset 3,64,gamma_nb[0],optimizer,-2.5,-2.7769889964870527,0.3638030915861715,-3.4900430559959488,-2.0639349369781566,True,inverse
