Dataset,Model,Link,Row,Col,Value,CovarianceStatus
C3,ZIP--ZINB,log,5,10,-0.009179140086841276,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,5,11,0.1990992538421245,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,6,0,-0.0007009650257292789,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,6,1,0.007990612636935788,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,6,2,-0.13852774292946146,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,6,3,0.0028622252386914823,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,6,4,1.4460799443451944,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,6,5,-0.6655845063143045,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,6,6,0.8942965926613439,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,6,7,-0.45684507310773814,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,6,8,0.05615701440541915,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,6,9,0.0037880738039946563,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,6,10,0.015449756998336603,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,6,11,-0.24833307186187184,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,7,0,0.00612903605991141,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,7,1,0.020940624356889134,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,7,2,0.03457270436439713,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,7,3,0.008440465469055169,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,7,4,-0.7328534878694228,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,7,5,0.3351726534444197,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,7,6,-0.45684507310773814,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,7,7,0.23782617027974637,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,7,8,-0.029619914128787818,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,7,9,-0.004584296875432737,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,7,10,-0.021414510133950806,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,7,11,0.08359279253019926,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,8,0,-0.0011735314538268322,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,8,1,-0.004526279394769628,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,8,2,-0.0014328981559275373,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,8,3,-0.0017944193660150167,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,8,4,0.08949978808792607,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,8,5,-0.040760729715921894,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,8,6,0.05615701440541915,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,8,7,-0.029619914128787818,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,8,8,0.0037259914892788376,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,8,9,0.0007754466229851805,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,8,10,0.0037113051176399328,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,8,11,-0.007808547255980937,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,9,0,-0.009443098046888615,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,9,1,-0.01890532801226614,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,9,2,0.03270906522252447,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,9,3,-0.010785425514205893,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,9,4,0.013364753883883586,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,9,5,-0.0027180007281071552,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,9,6,0.0037880738039946563,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,9,7,-0.004584296875432737,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,9,8,0.0007754466229851805,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,9,9,0.0071799209709176885,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,9,10,0.03616583957946548,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,9,11,0.028678788090634053,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,10,0,-0.04786634800481321,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,10,1,-0.10056612763670904,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,10,2,0.17048718100262045,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,10,3,-0.05542003557664575,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,10,4,0.05812338571383716,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,10,5,-0.009179140086841276,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,10,6,0.015449756998336603,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,10,7,-0.021414510133950806,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,10,8,0.0037113051176399328,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,10,9,0.03616583957946548,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,10,10,0.1822349832623843,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,10,11,0.1563719743229799,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,11,0,-0.10556904716621555,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,11,1,-0.3330583341342471,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,11,2,0.44951937985353335,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,11,3,-0.1158588407010393,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,11,4,-0.4535397588574867,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,11,5,0.1990992538421245,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,11,6,-0.24833307186187184,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,11,7,0.08359279253019926,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,11,8,-0.007808547255980937,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,11,9,0.028678788090634053,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,11,10,0.1563719743229799,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,11,11,3.941262306458624,singular_pinv_rank_11_of_12
H2AX1H60,Poisson,identity,0,0,0.015231447331470912,inverse
H2AX1H60,Poisson,identity,0,1,-0.007199447981405026,inverse
H2AX1H60,Poisson,identity,1,0,-0.007199447981405026,inverse
H2AX1H60,Poisson,identity,1,1,0.004701188365341788,inverse
H2AX1H60,Poisson,log,0,0,0.003344265690209543,inverse
H2AX1H60,Poisson,log,0,1,-0.0013680761996857798,inverse
H2AX1H60,Poisson,log,1,0,-0.0013680761996857798,inverse
H2AX1H60,Poisson,log,1,1,0.0006891820502565741,inverse
H2AX1H60,NB,identity,0,0,0.06147613994851588,inverse
H2AX1H60,NB,identity,0,1,-0.03001327793692419,inverse
H2AX1H60,NB,identity,0,2,0.00016656507330826744,inverse
H2AX1H60,NB,identity,1,0,-0.03001327793692419,inverse
H2AX1H60,NB,identity,1,1,0.021253436757459998,inverse
H2AX1H60,NB,identity,1,2,-0.00010599869245662005,inverse
H2AX1H60,NB,identity,2,0,0.00016656507330826744,inverse
H2AX1H60,NB,identity,2,1,-0.00010599869245662005,inverse
H2AX1H60,NB,identity,2,2,0.008864902924905351,inverse
H2AX1H60,NB,log,0,0,0.013005496022223097,inverse
H2AX1H60,NB,log,0,1,-0.005549617378078563,inverse
H2AX1H60,NB,log,0,2,7.95375418561783e-05,inverse
H2AX1H60,NB,log,1,0,-0.005549617378078563,inverse
H2AX1H60,NB,log,1,1,0.003083408065113916,inverse
H2AX1H60,NB,log,1,2,-4.264408451603801e-05,inverse
H2AX1H60,NB,log,2,0,7.95375418561783e-05,inverse
H2AX1H60,NB,log,2,1,-4.264408451603801e-05,inverse
H2AX1H60,NB,log,2,2,0.008926788529398617,inverse
H2AX1H60,ZIP,identity,0,0,0.054717794611826985,inverse
H2AX1H60,ZIP,identity,0,1,-0.022909588778700442,inverse
H2AX1H60,ZIP,identity,0,2,0.0018377579309858541,inverse
H2AX1H60,ZIP,identity,0,3,-0.0007192730706575444,inverse
H2AX1H60,ZIP,identity,1,0,-0.022909588778700442,inverse
H2AX1H60,ZIP,identity,1,1,0.012544865207730235,inverse
H2AX1H60,ZIP,identity,1,2,-0.0007196705617923927,inverse
H2AX1H60,ZIP,identity,1,3,0.0003664631658903494,inverse
H2AX1H60,ZIP,identity,2,0,0.0018377579309858541,inverse
H2AX1H60,ZIP,identity,2,1,-0.0007196705617923927,inverse
H2AX1H60,ZIP,identity,2,2,0.03258907358155793,inverse
H2AX1H60,ZIP,identity,2,3,-0.015070816845732905,inverse
H2AX1H60,ZIP,identity,3,0,-0.0007192730706575444,inverse
H2AX1H60,ZIP,identity,3,1,0.0003664631658903494,inverse
H2AX1H60,ZIP,identity,3,2,-0.015070816845732905,inverse
H2AX1H60,ZIP,identity,3,3,0.009053041459131612,inverse
H2AX1H60,ZIP,log,0,0,0.0034075587917923324,inverse
H2AX1H60,ZIP,log,0,1,-0.0013692390735173983,inverse
H2AX1H60,ZIP,log,0,2,0.00048028322143441114,inverse
H2AX1H60,ZIP,log,0,3,-0.0001827864763937354,inverse
H2AX1H60,ZIP,log,1,0,-0.0013692390735173983,inverse
H2AX1H60,ZIP,log,1,1,0.0006836455343157417,inverse
H2AX1H60,ZIP,log,1,2,-0.00018616577054453464,inverse
H2AX1H60,ZIP,log,1,3,8.849918483150928e-05,inverse
H2AX1H60,ZIP,log,2,0,0.00048028322143441114,inverse
H2AX1H60,ZIP,log,2,1,-0.00018616577054453464,inverse
H2AX1H60,ZIP,log,2,2,0.03260738228314077,inverse
H2AX1H60,ZIP,log,2,3,-0.015073415917046633,inverse
H2AX1H60,ZIP,log,3,0,-0.0001827864763937354,inverse
H2AX1H60,ZIP,log,3,1,8.849918483150928e-05,inverse
H2AX1H60,ZIP,log,3,2,-0.015073415917046633,inverse
H2AX1H60,ZIP,log,3,3,0.00905070738611644,inverse
H2AX1H60,ZINB,identity,0,0,0.07362576011631095,inverse
H2AX1H60,ZINB,identity,0,1,-0.03070999989570096,inverse
H2AX1H60,ZINB,identity,0,2,0.003827646723613901,inverse
H2AX1H60,ZINB,identity,0,3,-0.0014062569377473768,inverse
H2AX1H60,ZINB,identity,0,4,-0.006958182591229711,inverse
H2AX1H60,ZINB,identity,1,0,-0.03070999989570096,inverse
H2AX1H60,ZINB,identity,1,1,0.01704574414035343,inverse
H2AX1H60,ZINB,identity,1,2,-0.0014418400907054468,inverse
H2AX1H60,ZINB,identity,1,3,0.0007726520558555346,inverse
H2AX1H60,ZINB,identity,1,4,4.8930634262116265e-05,inverse
H2AX1H60,ZINB,identity,2,0,0.003827646723613901,inverse
H2AX1H60,ZINB,identity,2,1,-0.0014418400907054468,inverse
H2AX1H60,ZINB,identity,2,2,0.0340191316200498,inverse
H2AX1H60,ZINB,identity,2,3,-0.015699700933146078,inverse
H2AX1H60,ZINB,identity,2,4,-0.0035951578189651295,inverse
H2AX1H60,ZINB,identity,3,0,-0.0014062569377473768,inverse
H2AX1H60,ZINB,identity,3,1,0.0007726520558555346,inverse
H2AX1H60,ZINB,identity,3,2,-0.015699700933146078,inverse
H2AX1H60,ZINB,identity,3,3,0.009485075521199463,inverse
H2AX1H60,ZINB,identity,3,4,-0.00038828351634337047,inverse
H2AX1H60,ZINB,identity,4,0,-0.006958182591229711,inverse
H2AX1H60,ZINB,identity,4,1,4.8930634262116265e-05,inverse
H2AX1H60,ZINB,identity,4,2,-0.0035951578189651295,inverse
H2AX1H60,ZINB,identity,4,3,-0.00038828351634337047,inverse
H2AX1H60,ZINB,identity,4,4,0.10399299346214923,inverse
H2AX1H60,ZINB,log,0,0,0.004736794706417614,inverse
H2AX1H60,ZINB,log,0,1,-0.0018966469208201758,inverse
H2AX1H60,ZINB,log,0,2,0.0010190956099793119,inverse
H2AX1H60,ZINB,log,0,3,-0.0003620913962080473,inverse
H2AX1H60,ZINB,log,0,4,-0.001968680739417913,inverse
H2AX1H60,ZINB,log,1,0,-0.0018966469208201758,inverse
H2AX1H60,ZINB,log,1,1,0.0009557069456668211,inverse
H2AX1H60,ZINB,log,1,2,-0.00038375437393784454,inverse
H2AX1H60,ZINB,log,1,3,0.00018746247931609753,inverse
H2AX1H60,ZINB,log,1,4,0.00019786892232050434,inverse
H2AX1H60,ZINB,log,2,0,0.0010190956099793119,inverse
H2AX1H60,ZINB,log,2,1,-0.00038375437393784454,inverse
H2AX1H60,ZINB,log,2,2,0.03405268121209163,inverse
H2AX1H60,ZINB,log,2,3,-0.015702966498922718,inverse
H2AX1H60,ZINB,log,2,4,-0.003694903799505651,inverse
H2AX1H60,ZINB,log,3,0,-0.0003620913962080473,inverse
H2AX1H60,ZINB,log,3,1,0.00018746247931609753,inverse
H2AX1H60,ZINB,log,3,2,-0.015702966498922718,inverse
H2AX1H60,ZINB,log,3,3,0.009477988210956315,inverse
H2AX1H60,ZINB,log,3,4,-0.0003395933143563658,inverse
H2AX1H60,ZINB,log,4,0,-0.001968680739417913,inverse
H2AX1H60,ZINB,log,4,1,0.00019786892232050434,inverse
H2AX1H60,ZINB,log,4,2,-0.003694903799505651,inverse
H2AX1H60,ZINB,log,4,3,-0.0003395933143563658,inverse
H2AX1H60,ZINB,log,4,4,0.10473018448061742,inverse
H2AX1H60,P+NB,identity,0,0,0.0164224322364217,inverse
H2AX1H60,P+NB,identity,0,1,-0.00685626717552759,inverse
H2AX1H60,P+NB,identity,0,2,-0.0027127300397704348,inverse
H2AX1H60,P+NB,identity,0,3,0.003866460093340426,inverse
H2AX1H60,P+NB,identity,0,4,-0.008297240931009111,inverse
H2AX1H60,P+NB,identity,0,5,-0.09012088505971039,inverse
H2AX1H60,P+NB,identity,1,0,-0.00685626717552759,inverse
H2AX1H60,P+NB,identity,1,1,0.07337306107462657,inverse
H2AX1H60,P+NB,identity,1,2,-0.029922120889553136,inverse
H2AX1H60,P+NB,identity,1,3,0.002119634132187271,inverse
H2AX1H60,P+NB,identity,1,4,0.0022797963670494626,inverse
H2AX1H60,P+NB,identity,1,5,0.05430884169803549,inverse
H2AX1H60,P+NB,identity,2,0,-0.0027127300397704348,inverse
H2AX1H60,P+NB,identity,2,1,-0.029922120889553136,inverse
H2AX1H60,P+NB,identity,2,2,0.019766422591575183,inverse
H2AX1H60,P+NB,identity,2,3,-0.003479763140254343,inverse
H2AX1H60,P+NB,identity,2,4,0.003957596585264588,inverse
H2AX1H60,P+NB,identity,2,5,0.023990077583764098,inverse
H2AX1H60,P+NB,identity,3,0,0.003866460093340426,inverse
H2AX1H60,P+NB,identity,3,1,0.002119634132187271,inverse
H2AX1H60,P+NB,identity,3,2,-0.003479763140254343,inverse
H2AX1H60,P+NB,identity,3,3,0.005380026024921446,inverse
H2AX1H60,P+NB,identity,3,4,-0.006568804450275534,inverse
H2AX1H60,P+NB,identity,3,5,-0.049399025706060765,inverse
H2AX1H60,P+NB,identity,4,0,-0.008297240931009111,inverse
H2AX1H60,P+NB,identity,4,1,0.0022797963670494626,inverse
H2AX1H60,P+NB,identity,4,2,0.003957596585264588,inverse
H2AX1H60,P+NB,identity,4,3,-0.006568804450275534,inverse
H2AX1H60,P+NB,identity,4,4,0.010182801390204973,inverse
H2AX1H60,P+NB,identity,4,5,0.09103371860383268,inverse
H2AX1H60,P+NB,identity,5,0,-0.09012088505971039,inverse
H2AX1H60,P+NB,identity,5,1,0.05430884169803549,inverse
H2AX1H60,P+NB,identity,5,2,0.023990077583764098,inverse
H2AX1H60,P+NB,identity,5,3,-0.049399025706060765,inverse
H2AX1H60,P+NB,identity,5,4,0.09103371860383268,inverse
H2AX1H60,P+NB,identity,5,5,1.3658678587939435,inverse
H2AX1H60,P+NB,log,0,0,0.010976870456985368,inverse
H2AX1H60,P+NB,log,0,1,-0.0010320540638194785,inverse
H2AX1H60,P+NB,log,0,2,0.0003018817021120089,inverse
H2AX1H60,P+NB,log,0,3,-0.04384020181408387,inverse
H2AX1H60,P+NB,log,0,4,0.00937764970499281,inverse
H2AX1H60,P+NB,log,0,5,-0.003683003329034704,inverse
H2AX1H60,P+NB,log,1,0,-0.0010320540638194785,inverse
H2AX1H60,P+NB,log,1,1,0.004235058629623741,inverse
H2AX1H60,P+NB,log,1,2,-0.0018750563153529035,inverse
H2AX1H60,P+NB,log,1,3,0.02620396672798999,inverse
H2AX1H60,P+NB,log,1,4,-0.007192442293767905,inverse
H2AX1H60,P+NB,log,1,5,0.004865073199794159,inverse
H2AX1H60,P+NB,log,2,0,0.0003018817021120089,inverse
H2AX1H60,P+NB,log,2,1,-0.0018750563153529035,inverse
H2AX1H60,P+NB,log,2,2,0.0010936832622711662,inverse
H2AX1H60,P+NB,log,2,3,-0.005204851100004189,inverse
H2AX1H60,P+NB,log,2,4,0.0005107348938247827,inverse
H2AX1H60,P+NB,log,2,5,-0.0045066292114483006,inverse
H2AX1H60,P+NB,log,3,0,-0.04384020181408387,inverse
H2AX1H60,P+NB,log,3,1,0.02620396672798999,inverse
H2AX1H60,P+NB,log,3,2,-0.005204851100004189,inverse
H2AX1H60,P+NB,log,3,3,2.8046597551678674,inverse
H2AX1H60,P+NB,log,3,4,-0.9503918107560652,inverse
H2AX1H60,P+NB,log,3,5,-0.021205616644390343,inverse
H2AX1H60,P+NB,log,4,0,0.00937764970499281,inverse
H2AX1H60,P+NB,log,4,1,-0.007192442293767905,inverse
H2AX1H60,P+NB,log,4,2,0.0005107348938247827,inverse
H2AX1H60,P+NB,log,4,3,-0.9503918107560652,inverse
H2AX1H60,P+NB,log,4,4,0.33720757853885835,inverse
H2AX1H60,P+NB,log,4,5,0.027602665972942822,inverse
H2AX1H60,P+NB,log,5,0,-0.003683003329034704,inverse
H2AX1H60,P+NB,log,5,1,0.004865073199794159,inverse
H2AX1H60,P+NB,log,5,2,-0.0045066292114483006,inverse
H2AX1H60,P+NB,log,5,3,-0.021205616644390343,inverse
H2AX1H60,P+NB,log,5,4,0.027602665972942822,inverse
H2AX1H60,P+NB,log,5,5,0.13407425924032046,inverse
H2AX1H60,Z+P+NB,identity,0,0,0.06887888810565754,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,0,1,0.03245095832890347,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,0,2,-0.024370148885053455,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,0,3,0.015623011608920248,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,0,4,-0.017798267583225294,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,0,5,-0.0009171159944531292,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,0,6,0.0010880425005457932,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,0,7,-1.7314780302555902e-07,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,1,0,0.03245095832890347,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,1,1,0.3079580355172173,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,1,2,-0.11906590973529624,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,1,3,-0.3202739464199452,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,1,4,0.09665763661208226,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,1,5,0.005358876244069331,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,1,6,-0.0034008551762123836,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,1,7,-1.4049644819549567e-06,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,2,0,-0.024370148885053455,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,2,1,-0.11906590973529624,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,2,2,0.05528264769689691,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,2,3,0.09804399907450953,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,2,4,-0.023353944421964118,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,2,5,-0.003358467353960868,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,2,6,0.002656357916098199,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,2,7,5.266405419166753e-07,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,3,0,0.015623011608920248,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,3,1,-0.3202739464199452,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,3,2,0.09804399907450953,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,3,3,0.7387749719857003,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,3,4,-0.27055452673493974,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,3,5,0.00913297972590354,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,3,6,-0.00837661592416156,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,3,7,2.052411784834979e-06,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,4,0,-0.017798267583225294,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,4,1,0.09665763661208226,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,4,2,-0.023353944421964118,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,4,3,-0.27055452673493974,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,4,4,0.11476634399535604,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,4,5,-0.009745372895037569,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,4,6,0.009332266228641981,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,4,7,-6.752760173518299e-07,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,5,0,-0.0009171159944531292,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,5,1,0.005358876244069331,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,5,2,-0.003358467353960868,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,5,3,0.00913297972590354,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,5,4,-0.009745372895037569,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,5,5,0.039127198562069435,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,5,6,-0.02130720880126655,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,5,7,-1.8078178520128927e-09,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,6,0,0.0010880425005457932,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,6,1,-0.0034008551762123836,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,6,2,0.002656357916098199,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,6,3,-0.00837661592416156,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,6,4,0.009332266228641981,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,6,5,-0.02130720880126655,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,6,6,0.015096159135262561,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,6,7,-3.856403303046453e-09,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,7,0,-1.7314780302555902e-07,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,7,1,-1.4049644819549567e-06,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,7,2,5.266405419166753e-07,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,7,3,2.052411784834979e-06,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,7,4,-6.752760173518299e-07,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,7,5,-1.8078178520128927e-09,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,7,6,-3.856403303046453e-09,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,identity,7,7,7.437655211358761e-12,indefinite_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,log,0,0,0.062035903760650477,singular_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,log,0,1,0.008165018695255526,singular_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,log,0,2,-0.004798330481850646,singular_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,log,0,3,0.01492067902313843,singular_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,log,0,4,-0.014685896584718989,singular_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,log,0,5,-0.0007124495763955148,singular_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,log,0,6,0.0008495189235589045,singular_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,log,0,7,-4.697572972234774e-08,singular_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,log,1,0,0.008165018695255526,singular_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,log,1,1,0.01391963830435442,singular_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,log,1,2,-0.0053812371477576035,singular_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,log,1,3,-0.0033751015366987984,singular_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,log,1,4,-0.001934998122472901,singular_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,log,1,5,0.002123514481887953,singular_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,log,1,6,-0.0014540505254319312,singular_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,log,1,7,-7.3741636646836425e-09,singular_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,log,2,0,-0.004798330481850646,singular_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,log,2,1,-0.0053812371477576035,singular_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,log,2,2,0.002333201518930398,singular_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,log,2,3,9.935092304721011e-05,singular_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,log,2,4,0.0018018917513261427,singular_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,log,2,5,-0.0010044681040792239,singular_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,log,2,6,0.0007831088888680212,singular_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,log,2,7,4.462867555853527e-09,singular_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,log,3,0,0.01492067902313843,singular_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,log,3,1,-0.0033751015366987984,singular_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,log,3,2,9.935092304721011e-05,singular_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,log,3,3,0.03285798546041082,singular_pinv_rank_7_of_8
H2AX1H60,Z+P+NB,log,3,4,-0.023416058191325355,singular_pinv_rank_7_of_8
