Scenario,DatasetLabel,Rep,Dataset,Model,Link,Log-Likelihood,AIC,BIC,nobs,n_params,success,nit,grad_norm_inf,cov_status,min_info_eig,info_rank,message
D3,Dataset 3,8,D3,ZIP,identity,-42676.541467824936,85361.08293564987,85392.69688586002,20000,4,True,14,0.0001492552385403,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,8,D3,ZINB,identity,-29769.623151445267,59549.24630289053,59588.763740653216,20000,5,True,23,0.0001339621774061,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,8,D3,P+NB,identity,-32821.62181544953,65655.24363089906,65702.66455621428,20000,6,True,69,1647.3331548247816,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,8,D3,Z+P+NB,identity,-29216.60035301237,58449.20070602474,58512.42860644503,20000,8,True,26,64.74919263053805,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,8,D3,ZIP--ZINB,identity,-29200.873049950264,58421.74609990053,58500.780975425885,20000,10,True,42,69.29969984950175,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,9,D3,Poisson,identity,-74695.77569843462,149395.55139686924,149411.35837197432,20000,2,True,14,15995.266670060462,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,9,D3,NB,identity,-33274.60689107613,66555.21378215226,66578.92424480987,20000,3,True,30,4697.903238356703,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,9,D3,ZIP,identity,-43887.28098623706,87782.56197247413,87814.17592268427,20000,4,True,11,0.0003447694176283,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,9,D3,ZINB,identity,-29884.728268407605,59779.45653681521,59818.97397457789,20000,5,True,14,9.07139341135843e-05,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,9,D3,P+NB,identity,-32629.94144845704,65271.88289691407,65319.30382222928,20000,6,True,45,2849.4368579019983,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,9,D3,Z+P+NB,identity,-29348.29265240396,58712.58530480791,58775.813205228194,20000,8,True,12,60.778922850682186,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,9,D3,ZIP--ZINB,identity,-29328.972735105595,58677.94547021119,58756.98034573655,20000,10,True,22,91.62047103679885,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,10,D3,Poisson,identity,-73916.89777110796,147837.79554221593,147853.602517321,20000,2,True,13,11355.805778303638,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,10,D3,NB,identity,-33363.688004967684,66733.37600993537,66757.08647259297,20000,3,True,15,423.3996139296057,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,10,D3,ZIP,identity,-42558.43302956456,85124.86605912911,85156.48000933926,20000,4,True,15,6.604279111060984e-05,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,10,D3,ZINB,identity,-29835.28353847228,59680.56707694456,59720.08451470724,20000,5,True,18,9.23694638664263e-05,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,10,D3,P+NB,identity,-32742.66077139453,65497.32154278907,65544.74246810429,20000,6,True,49,1437.2711476963475,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,10,D3,Z+P+NB,identity,-29383.137942155223,58782.27588431045,58845.50378473074,20000,8,True,23,61.90213805522978,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,10,D3,ZIP--ZINB,identity,-29360.774811398784,58741.54962279757,58820.584498322925,20000,10,True,20,64.08563252608063,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,11,D3,Poisson,identity,-71203.662695499,142411.325390998,142427.1323661031,20000,2,True,21,14687.504666192952,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,11,D3,NB,identity,-32591.35823435717,65188.716468714345,65212.42693137196,20000,3,True,20,3789.3795456286616,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,11,D3,ZIP,identity,-41284.653917869226,82577.30783573845,82608.9217859486,20000,4,True,10,6.262859103856044e-05,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,11,D3,ZINB,identity,-29010.58958927284,58031.17917854567,58070.69661630836,20000,5,True,18,0.0001757322553279,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,11,D3,P+NB,identity,-31939.52573966937,63891.05147933874,63938.47240465396,20000,6,True,35,1924.625611971716,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,11,D3,Z+P+NB,identity,-28527.19300337774,57070.38600675548,57133.61390717576,20000,8,True,24,71.32920642675941,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,11,D3,ZIP--ZINB,identity,-28511.7093740448,57043.41874808959,57122.45362361495,20000,10,True,41,103.86565519333622,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,13,D3,Poisson,identity,-74151.653620265,148307.30724053,148323.11421563508,20000,2,True,19,11302.592866141453,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,13,D3,NB,identity,-33424.214269137985,66854.42853827597,66878.13900093357,20000,3,True,15,1286.4793273768214,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,13,D3,ZIP,identity,-43021.31384330942,86050.62768661884,86082.24163682899,20000,4,True,10,0.0001687281471058,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,13,D3,ZINB,identity,-29800.91301127932,59611.82602255864,59651.343460321325,20000,5,True,20,7.860476545618056e-05,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,13,D3,P+NB,identity,-32672.06125209328,65356.12250418656,65403.54342950178,20000,6,True,37,1616.9249708941588,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,13,D3,Z+P+NB,identity,-29237.4392799278,58490.8785598556,58554.106460275885,20000,8,True,25,88.87287872420015,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,13,D3,ZIP--ZINB,identity,-29220.974197707823,58461.948395415646,58540.98327094101,20000,10,True,19,109.97340502384642,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,12,D3,Poisson,identity,-74969.04582076459,149942.09164152917,149957.89861663425,20000,2,True,12,15396.334055030986,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,12,D3,NB,identity,-33297.39694944284,66600.79389888568,66624.50436154328,20000,3,True,17,4331.887541290421,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,12,D3,ZIP,identity,-43269.91679845509,86547.83359691018,86579.44754712032,20000,4,True,15,4.70146652253034e-05,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,12,D3,ZINB,identity,-29640.225605149644,59290.45121029929,59329.96864806197,20000,5,True,19,0.0002142377786778,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,12,D3,P+NB,identity,-32521.671771104084,65055.34354220817,65102.76446752338,20000,6,True,46,2426.9603369309834,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,12,D3,Z+P+NB,identity,-29028.97204913236,58073.94409826472,58137.17199868501,20000,8,True,13,68.06412526593117,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,12,D3,ZIP--ZINB,identity,-29010.374001431053,58040.74800286211,58119.782878387465,20000,10,True,37,101.24102807479254,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,14,D3,Poisson,identity,-72013.73943335254,144031.4788667051,144047.28584181017,20000,2,True,16,10119.85401933351,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,14,D3,NB,identity,-32718.48910490342,65442.97820980684,65466.68867246445,20000,3,True,16,1.0378271064370724e-05,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,14,D3,ZIP,identity,-41379.50616903702,82767.01233807404,82798.62628828418,20000,4,True,15,5.087965770106395e-05,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,14,D3,ZINB,identity,-29205.147321304463,58420.294642608926,58459.81208037161,20000,5,True,20,0.0002420647446578,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,14,D3,P+NB,identity,-31931.26400297356,63874.52800594711,63921.94893126233,20000,6,True,23,1653.7248739962156,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,14,D3,Z+P+NB,identity,-28598.348029395554,57212.69605879111,57275.9239592114,20000,8,True,16,89.39599921548067,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,14,D3,ZIP--ZINB,identity,-28576.45275308388,57172.905506167765,57251.94038169312,20000,10,True,17,122.36601521781722,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,16,D3,Poisson,identity,-73545.16092868998,147094.32185737995,147110.12883248503,20000,2,True,16,11687.478740657214,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,16,D3,NB,identity,-33357.4430768665,66720.886153733,66744.5966163906,20000,3,True,20,861.4798275177272,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,16,D3,ZIP,identity,-42599.69935613261,85207.39871226522,85239.01266247536,20000,4,True,11,0.0001378540583134,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,16,D3,ZINB,identity,-29589.285465750923,59188.57093150185,59228.08836926453,20000,5,True,20,0.0001752785678151,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,16,D3,P+NB,identity,-32581.4445740582,65174.88914811639,65222.3100734316,20000,6,True,50,1694.3592944050924,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,16,D3,Z+P+NB,identity,-29000.233192024272,58016.46638404855,58079.69428446883,20000,8,True,22,62.83373166331401,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,16,D3,ZIP--ZINB,identity,-28975.73708371204,57971.47416742407,58050.50904294943,20000,10,True,20,58.02392355512955,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,15,D3,Poisson,identity,-72704.8223718566,145413.6447437132,145429.45171881828,20000,2,True,14,13582.36247051464,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,15,D3,NB,identity,-33484.87151128893,66975.74302257787,66999.45348523547,20000,3,True,13,3201.964683670711,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,15,D3,ZIP,identity,-42308.366852711326,84624.73370542265,84656.3476556328,20000,4,True,14,0.000165330705502,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,15,D3,ZINB,identity,-29829.322646510853,59668.645293021706,59708.16273078439,20000,5,True,18,6.485373711845321e-05,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,15,D3,P+NB,identity,-32715.55357947605,65443.10715895211,65490.52808426733,20000,6,True,33,1639.6329877030205,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,15,D3,Z+P+NB,identity,-29242.0296072312,58500.05921446239,58563.287114882674,20000,8,True,13,54.897704706666055,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,15,D3,ZIP--ZINB,identity,-29222.34277092017,58464.68554184034,58543.7204173657,20000,10,True,17,68.58303392835019,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,18,D3,Poisson,identity,-73149.64573968144,146303.29147936287,146319.09845446795,20000,2,True,18,14493.630045718844,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,18,D3,NB,identity,-32858.82098794122,65723.64197588243,65747.35243854004,20000,3,True,12,3153.4062095474555,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,18,D3,ZIP,identity,-42120.328735881405,84248.65747176281,84280.27142197295,20000,4,True,16,0.0002923708359739,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,18,D3,ZINB,identity,-29294.68185012041,58599.36370024084,58638.88113800352,20000,5,True,21,0.0002360675394423,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,18,D3,P+NB,identity,-32164.989281250106,64341.97856250021,64389.39948781543,20000,6,True,70,1603.652107333737,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,18,D3,Z+P+NB,identity,-28743.60918019824,57503.21836039648,57566.44626081677,20000,8,True,22,87.1614947544619,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,18,D3,ZIP--ZINB,identity,-28719.53452877888,57459.06905755775,57538.103933083104,20000,10,True,44,96.73473448023005,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,17,D3,Poisson,identity,-74932.04151356332,149868.08302712665,149883.89000223172,20000,2,True,12,9175.857411824498,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,17,D3,NB,identity,-32701.080190350407,65408.160380700814,65431.870843358425,20000,3,True,14,0.0011608197238054,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,17,D3,ZIP,identity,-42256.2214651049,84520.4429302098,84552.05688041994,20000,4,True,16,3.017945168837244e-05,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,17,D3,ZINB,identity,-29059.72791334234,58129.45582668468,58168.97326444736,20000,5,True,18,6.0087905698724686e-05,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,17,D3,P+NB,identity,-31914.36506992444,63840.73013984888,63888.15106516409,20000,6,True,37,1527.213792458706,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,17,D3,Z+P+NB,identity,-28486.02325748916,56988.04651497831,57051.2744153986,20000,8,True,19,48.845296327071146,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,17,D3,ZIP--ZINB,identity,-28478.53430056366,56977.06860112732,57056.10347665268,20000,10,True,33,26.49089961835384,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,19,D3,Poisson,identity,-72760.76748117383,145525.53496234765,145541.34193745273,20000,2,True,16,14673.9377908966,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,19,D3,NB,identity,-33223.45063867068,66452.90127734136,66476.61173999896,20000,3,True,26,4201.330928558995,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,19,D3,ZIP,identity,-41928.7074827145,83865.41496542901,83897.02891563915,20000,4,True,15,4.2337180764601134e-05,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,19,D3,ZINB,identity,-29610.15269739345,59230.305394786905,59269.82283254959,20000,5,True,15,0.0001829871263089,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,19,D3,P+NB,identity,-32449.806226487337,64911.612452974674,64959.03337828989,20000,6,True,34,2325.9779547368084,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,19,D3,Z+P+NB,identity,-29020.799583904773,58057.599167809545,58120.82706822983,20000,8,True,14,69.9057247414884,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,19,D3,ZIP--ZINB,identity,-29003.827782347515,58027.65556469503,58106.69044022039,20000,10,True,38,84.9247781525333,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,21,D3,Poisson,identity,-74501.32443872889,149006.64887745777,149022.45585256285,20000,2,True,14,13069.665539076364,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,21,D3,NB,identity,-33467.485325067,66940.970650134,66964.6811127916,20000,3,True,12,3034.7471540896663,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,21,D3,ZIP,identity,-43081.64909599923,86171.29819199846,86202.9121422086,20000,4,True,15,0.0003168817159403,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,21,D3,ZINB,identity,-29810.33144470669,59630.66288941338,59670.18032717607,20000,5,True,17,1.7825833712393352e-05,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,21,D3,P+NB,identity,-32751.534780184444,65515.06956036889,65562.4904856841,20000,6,True,32,1654.5836004526857,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,21,D3,Z+P+NB,identity,-29248.94747127522,58513.89494255044,58577.122842970726,20000,8,True,26,77.19502967651933,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,21,D3,ZIP--ZINB,identity,-29219.09900992966,58458.19801985932,58537.23289538468,20000,10,True,35,91.71657555507043,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,20,D3,Poisson,identity,-71144.85590586482,142293.71181172965,142309.51878683473,20000,2,True,18,14501.976559315934,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,20,D3,NB,identity,-33392.88524504304,66791.77049008608,66815.48095274369,20000,3,True,29,3881.7474998952775,not_computed,,0,Optimization terminated successfully
D3,Dataset 3,20,D3,ZIP,identity,-41694.59822284104,83397.19644568209,83428.81039589223,20000,4,True,14,2.479522915824206e-05,not_computed,,0,Optimization terminated successfully
